Date,open,high,low,close,Volume,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend
2022-03-15 08:00:00,6.131,6.131,5.97,6.025,216705.57,6.025,['three black crows'],None,0.6583850931676991,0.0,0.3416149068323009,6.43965,0
2022-03-15 12:00:00,6.025,6.155,5.88,6.132,352883.86,6.132,"['bullish engulfing', 'hammer']",None,0.3890909090909061,0.08363636363636562,0.5272727272727282,6.4054,0
2022-03-15 16:00:00,6.123,6.275,6.055,6.164,226993.83,6.164,[],None,0.18636363636363346,0.5045454545454561,0.30909090909091047,6.3729499999999994,0
2022-03-15 20:00:00,6.151,6.176,5.995,6.007,135699.81,6.007,[],None,0.7955801104972381,0.1381215469613279,0.06629834254143405,6.33785,0
2022-03-16 00:00:00,6.007,6.34,5.989,6.02,172042.2,6.02,[],None,0.03703703703703676,0.9116809116809126,0.0512820512820507,6.30485,0
2022-03-16 04:00:00,6.019,6.137,6.0,6.082,137913.99,6.082,[],None,0.4598540145985396,0.4014598540145977,0.1386861313868627,6.275250000000001,0
2022-03-16 08:00:00,6.082,6.38,6.065,6.177,393627.86,6.177,"['three white soldiers', 'inverse hammer']",None,0.3015873015873013,0.6444444444444464,0.05396825396825234,6.2466,0
2022-03-16 12:00:00,6.186,6.206,6.065,6.076,193267.64,6.076,"['bearish engulfing', 'dark cloud cover']",None,0.7801418439716334,0.14184397163120893,0.07801418439715767,6.2173,0
2022-03-16 16:00:00,6.076,6.313,6.019,6.247,329400.96,6.247,['bullish engulfing'],None,0.5816326530612261,0.2244897959183671,0.1938775510204067,6.20595,0
2022-03-16 20:00:00,6.247,6.363,6.174,6.323,282503.23,6.323,[],None,0.4021164021164047,0.21164021164021177,0.38624338624338356,6.1988,0
2022-03-17 00:00:00,6.329,6.424,6.198,6.202,318993.44,6.202,['bearish engulfing'],None,0.5619469026548664,0.42035398230088783,0.01769911504424584,6.1908,0
2022-03-17 04:00:00,6.203,6.276,6.12,6.182,212361.39,6.182,['spanning top'],None,0.13461538461538428,0.46794871794871573,0.39743589743589997,6.1888,0
2022-03-17 08:00:00,6.182,6.24,6.15,6.173,118592.33,6.173,"['three black crows', 'spanning top']",None,0.10000000000000395,0.6444444444444436,0.2555555555555525,6.1850499999999995,0
2022-03-17 12:00:00,6.168,6.287,6.152,6.242,245926.2,6.242,"['piercing line', 'bullish engulfing']",None,0.5481481481481478,0.3333333333333333,0.11851851851851881,6.1837,0
2022-03-17 16:00:00,6.243,6.35,6.166,6.241,214883.88,6.241,[],None,0.010869565217394976,0.5815217391304334,0.40760869565217167,6.178,0
2022-03-17 20:00:00,6.241,6.241,6.157,6.17,121351.98,6.17,[],None,0.8452380952380958,0.0,0.15476190476190427,6.172700000000001,0
2022-03-18 00:00:00,6.17,6.19,6.065,6.103,104399.88,6.103,[],None,0.5360000000000014,0.1600000000000037,0.30399999999999494,6.164,0
2022-03-18 04:00:00,6.101,6.156,6.061,6.065,98049.96,6.065,"['three black crows', 'shooting star']",None,0.3789473684210493,0.5789473684210511,0.04210526315789956,6.1491999999999996,0
2022-03-18 08:00:00,6.075,6.097,6.0,6.057,165130.2,6.057,"['three black crows', 'spanning top']",None,0.18556701030927542,0.2268041237113417,0.5876288659793829,6.14115,0
2022-03-18 12:00:00,6.057,6.2,5.99,6.132,192159.25,6.132,['bullish engulfing'],None,0.3571428571428538,0.32380952380952627,0.3190476190476199,6.141,0
2022-03-18 16:00:00,6.132,6.4,6.115,6.37,447518.89,6.37,[],None,0.8350877192982468,0.10526315789473767,0.05964912280701562,6.15825,0
2022-03-18 20:00:00,6.376,6.4,6.191,6.297,155482.83,6.297,['hanging man'],None,0.3779904306220116,0.11483253588516729,0.5071770334928211,6.166499999999999,0
2022-03-19 00:00:00,6.299,6.31,6.194,6.25,107810.14,6.25,[],None,0.4224137931034528,0.09482758620689022,0.482758620689657,6.1708,0
2022-03-19 04:00:00,6.25,6.401,6.201,6.249,201411.21,6.249,[],None,0.0050000000000016654,0.7549999999999983,0.24,6.1829,0
2022-03-19 08:00:00,6.245,6.308,6.215,6.256,147690.11,6.256,"['spanning top', 'bullish engulfing']",None,0.11827956989247446,0.5591397849462324,0.3225806451612931,6.1947,0
2022-03-19 12:00:00,6.256,6.392,6.231,6.363,386762.32,6.363,[],None,0.6645962732919248,0.1801242236024834,0.1552795031055918,6.20875,0
2022-03-19 16:00:00,6.365,6.4,6.27,6.306,339761.35,6.306,[],None,0.4538461538461524,0.2692307692307687,0.27692307692307894,6.2152,0
2022-03-19 20:00:00,6.306,6.38,6.245,6.291,167014.94,6.291,['spanning top'],None,0.11111111111110891,0.5481481481481478,0.34074074074074323,6.225949999999999,0
2022-03-20 00:00:00,6.282,6.318,6.2,6.233,84666.64,6.233,['three black crows'],None,0.41525423728814076,0.30508474576270983,0.2796610169491494,6.22525,1
2022-03-20 04:00:00,6.233,6.286,6.1,6.243,147429.92,6.243,['spanning top'],None,0.0537634408602187,0.23118279569892083,0.7150537634408605,6.2212499999999995,1
2022-03-20 08:00:00,6.247,6.275,6.15,6.15,119943.62,6.15,['bearish engulfing'],None,0.7759999999999962,0.22400000000000375,0.0,6.21865,1
2022-03-20 12:00:00,6.152,6.173,6.078,6.097,127856.88,6.097,[],sell,0.5789473684210511,0.22105263157894697,0.20000000000000187,6.2143999999999995,1
2022-03-20 16:00:00,6.097,6.145,5.93,6.092,241709.4,6.092,[],None,0.02325581395349202,0.2232558139534846,0.7534883720930234,6.21035,1
2022-03-20 20:00:00,6.094,6.2,6.092,6.097,102370.29,6.097,[],None,0.027777777777778692,0.9537037037036967,0.01851851851852461,6.2031,1
2022-03-21 00:00:00,6.097,6.104,6.0,6.055,87251.8,6.055,['bearish engulfing'],None,0.40384615384616024,0.0673076923076891,0.5288461538461506,6.1937999999999995,1
2022-03-21 04:00:00,6.055,6.157,6.017,6.152,114618.8,6.152,['bullish engulfing'],None,0.6928571428571474,0.03571428571428503,0.2714285714285675,6.1929,1
2022-03-21 08:00:00,6.151,6.262,5.994,6.135,367529.6,6.135,['spanning top'],None,0.05970149253731353,0.41417910447761136,0.5261194029850751,6.1945,1
2022-03-21 12:00:00,6.134,6.153,6.045,6.099,227670.93,6.099,['hanging man'],None,0.32407407407407646,0.17592592592591946,0.5000000000000041,6.1962,1
2022-03-21 16:00:00,6.1,6.139,6.048,6.105,207117.83,6.105,[],None,0.054945054945063417,0.37362637362637074,0.5714285714285658,6.198600000000001,1
2022-03-21 20:00:00,6.108,6.141,6.06,6.091,83168.14,6.091,"['spanning top', 'bearish engulfing']",None,0.20987654320986882,0.4074074074074098,0.3827160493827213,6.19655,1
2022-03-22 00:00:00,6.081,6.3,6.04,6.22,206640.66,6.22,"['piercing line', 'bullish engulfing']",None,0.5346153846153825,0.3076923076923082,0.15769230769230924,6.18905,1
2022-03-22 04:00:00,6.22,6.3,6.076,6.17,331162.59,6.17,[],None,0.22321428571428473,0.35714285714285715,0.41964285714285815,6.1827000000000005,1
2022-03-22 08:00:00,6.178,6.3,6.17,6.209,147185.77,6.209,"['bullish harami', 'inverse hammer']",None,0.2384615384615363,0.7000000000000021,0.061538461538461646,6.18065,1
2022-03-22 12:00:00,6.209,6.25,6.102,6.125,290952.1,6.125,['bearish engulfing'],None,0.5675675675675663,0.2770270270270301,0.15540540540540362,6.17445,0
2022-03-22 16:00:00,6.125,6.199,6.112,6.145,230264.32,6.145,"['spanning top', 'inverse hammer']",None,0.22988505747126015,0.6206896551724187,0.14942528735632113,6.1689,0
2022-03-22 20:00:00,6.145,6.238,6.111,6.122,160563.94,6.122,"['spanning top', 'bearish engulfing', 'shooting star']",None,0.181102362204721,0.732283464566932,0.08661417322834696,6.15685,0
2022-03-23 00:00:00,6.123,6.151,6.08,6.117,127148.66,6.117,[],None,0.08450704225352465,0.3943661971830942,0.5211267605633811,6.1474,0
2022-03-23 04:00:00,6.117,6.153,6.071,6.13,108168.04,6.13,"['spanning top', 'bullish engulfing']",None,0.15853658536585274,0.2804878048780455,0.5609756097561018,6.13935,0
2022-03-23 08:00:00,6.13,6.172,6.1,6.113,146249.98,6.113,"['spanning top', 'bearish engulfing', 'shooting star']",None,0.2361111111111034,0.5833333333333303,0.18055555555556635,6.13335,0
2022-03-23 12:00:00,6.112,6.24,6.11,6.222,252352.91,6.222,['bullish engulfing'],None,0.8461538461538493,0.138461538461537,0.015384615384613703,6.1323,0
2022-03-23 16:00:00,6.222,6.6,6.2,6.232,838339.63,6.232,[],None,0.024999999999999502,0.9199999999999998,0.05500000000000068,6.1364,0
2022-03-23 20:00:00,6.232,6.488,6.21,6.375,266498.12,6.375,['three white soldiers'],None,0.5143884892086314,0.40647482014388575,0.07913669064748274,6.1503,0
2022-03-24 00:00:00,6.375,6.43,6.28,6.302,192356.82,6.302,[],None,0.486666666666671,0.3666666666666661,0.14666666666666286,6.1608,0
2022-03-24 04:00:00,6.302,6.398,6.283,6.397,187305.29,6.397,['bullish engulfing'],None,0.8260869565217496,0.008695652173908275,0.16521739130434218,6.175800000000001,0
2022-03-24 08:00:00,6.396,6.409,6.291,6.329,204890.48,6.329,[],None,0.5677966101694957,0.11016949152542341,0.32203389830508095,6.189500000000001,0
2022-03-24 12:00:00,6.33,6.392,6.203,6.371,348158.72,6.371,['hammer'],None,0.21693121693121883,0.11111111111111059,0.6719576719576706,6.20045,0
2022-03-24 16:00:00,6.374,6.69,6.25,6.497,558207.9,6.497,[],None,0.2795454545454548,0.4386363636363644,0.2818181818181808,6.21855,1
2022-03-24 20:00:00,6.498,7.12,6.442,6.556,1374990.14,6.556,['three white soldiers'],None,0.08554572271386407,0.8318584070796462,0.08259587020648976,6.2414000000000005,1
2022-03-25 00:00:00,6.557,6.694,6.416,6.484,307360.76,6.484,['bearish engulfing'],None,0.26258992805755577,0.4928057553956826,0.24460431654676157,6.260350000000001,1
2022-03-25 04:00:00,6.483,6.931,6.47,6.67,473993.57,6.67,['bullish engulfing'],None,0.40563991323210447,0.5661605206073752,0.028199566160520374,6.2893,1
2022-03-25 08:00:00,6.672,6.79,6.427,6.719,588495.69,6.719,['hammer'],buy,0.12947658402204007,0.19559228650137644,0.6749311294765835,6.3142499999999995,1
2022-03-25 12:00:00,6.721,7.3,6.672,6.758,1865916.17,6.758,['three white soldiers'],buy,0.05891719745222916,0.8630573248407639,0.07802547770700695,6.34365,1
2022-03-25 16:00:00,6.754,7.099,6.624,6.822,737292.35,6.822,['three white soldiers'],buy,0.143157894736843,0.5831578947368418,0.27368421052631525,6.3743,1
2022-03-25 20:00:00,6.823,6.87,6.655,6.812,225534.47,6.812,[],None,0.051162790697675015,0.2186046511627895,0.7302325581395355,6.40865,1
2022-03-26 00:00:00,6.813,6.848,6.667,6.711,164758.47,6.711,[],None,0.5635359116022066,0.19337016574585708,0.2430939226519363,6.43695,1
2022-03-26 04:00:00,6.708,6.865,6.659,6.762,157755.14,6.762,[],None,0.2621359223300936,0.5000000000000021,0.23786407766990428,6.4689499999999995,1
2022-03-26 08:00:00,6.762,6.87,6.757,6.779,199260.07,6.779,"['spanning top', 'inverse hammer']",None,0.1504424778761087,0.8053097345132729,0.04424778761061836,6.50205,1
2022-03-26 12:00:00,6.778,6.781,6.66,6.686,231358.46,6.686,[],None,0.7603305785123965,0.024793388429753097,0.21487603305785039,6.529850000000001,1
2022-03-26 16:00:00,6.686,6.829,6.665,6.681,201649.29,6.681,[],None,0.030487804878048187,0.8719512195121955,0.09756097560975636,6.558249999999999,1
2022-03-26 20:00:00,6.687,6.82,6.677,6.749,205002.92,6.749,[],None,0.4335664335664272,0.49650349650349845,0.06993006993007432,6.5846,1
2022-03-27 00:00:00,6.754,7.022,6.754,6.896,373579.08,6.896,[],None,0.5298507462686567,0.4701492537313433,0.0,6.6178,1
2022-03-27 04:00:00,6.895,6.919,6.783,6.848,95929.09,6.848,['hanging man'],None,0.3455882352941175,0.17647058823529527,0.47794117647058726,6.641450000000001,1
2022-03-27 08:00:00,6.848,6.865,6.72,6.794,150096.44,6.794,['hanging man'],sell,0.37241379310344896,0.11724137931034685,0.5103448275862041,6.66605,1
2022-03-27 12:00:00,6.793,6.8,6.563,6.723,317153.69,6.723,"['three black crows', 'hanging man']",sell,0.2953586497890306,0.029535864978901562,0.6751054852320678,6.68235,1
2022-03-27 16:00:00,6.723,6.807,6.7,6.73,192309.24,6.73,[],None,0.06542056074766867,0.7196261682242973,0.21495327102803405,6.7024,1
2022-03-27 20:00:00,6.73,7.1,6.698,7.022,483222.07,7.022,[],None,0.726368159203981,0.19402985074626752,0.07960199004975146,6.73495,1
2022-03-28 00:00:00,7.022,7.062,6.884,7.022,275385.96,7.022,['doji'],None,0.0,0.22471910112359578,0.7752808988764042,6.7612,1
2022-03-28 04:00:00,7.024,7.2,6.986,7.005,309097.44,7.005,['bearish engulfing'],None,0.08878504672897239,0.8224299065420552,0.08878504672897239,6.78365,1
2022-03-28 08:00:00,7.006,7.17,6.97,7.15,350961.58,7.15,[],None,0.72,0.09999999999999779,0.1800000000000022,6.81695,1
2022-03-28 12:00:00,7.151,7.2,7.012,7.059,435388.73,7.059,[],None,0.48936170212765606,0.2606382978723416,0.2500000000000024,6.8364,1
2022-03-28 16:00:00,7.059,7.16,6.958,7.108,352721.79,7.108,[],None,0.2425742574257401,0.25742574257425993,0.5,6.855849999999999,1
2022-03-28 20:00:00,7.108,7.113,6.7,6.707,493451.03,6.707,['bearish engulfing'],None,0.9709443099273597,0.01210653753026823,0.01694915254237208,6.8533,1
2022-03-29 00:00:00,6.709,6.962,6.706,6.824,222650.62,6.824,[],None,0.449218750000002,0.539062500000001,0.011718749999997004,6.853400000000001,1
2022-03-29 04:00:00,6.824,7.076,6.82,6.86,224743.28,6.86,['inverse hammer'],None,0.14062500000000222,0.8437499999999994,0.015624999999998319,6.8557999999999995,1
2022-03-29 08:00:00,6.859,7.1,6.856,7.009,229389.21,7.009,['three white soldiers'],buy,0.6147540983606578,0.3729508196721286,0.012295081967213592,6.870700000000001,1
2022-03-29 12:00:00,7.009,7.028,6.834,6.837,339997.84,6.837,['bearish engulfing'],None,0.8865979381443332,0.097938144329893,0.015463917525773786,6.87445,1
2022-03-29 16:00:00,6.838,6.877,6.715,6.832,410706.31,6.832,[],sell,0.03703703703703846,0.240740740740739,0.7222222222222225,6.8771,1
2022-03-29 20:00:00,6.835,6.871,6.612,6.795,301819.69,6.795,['hanging man'],None,0.15444015444015438,0.13899613899614066,0.7065637065637049,6.88255,1
2022-03-30 00:00:00,6.795,6.83,6.636,6.794,170111.96,6.794,[],sell,0.0051546391752594544,0.1804123711340214,0.8144329896907192,6.888199999999999,1
2022-03-30 04:00:00,6.792,6.816,6.582,6.699,307741.19,6.699,['hanging man'],None,0.39743589743589736,0.10256410256410266,0.5,6.8857,1
2022-03-30 08:00:00,6.699,6.73,6.648,6.677,327129.26,6.677,['spanning top'],sell,0.2682926829268298,0.3780487804878086,0.3536585365853616,6.874750000000001,1
2022-03-30 12:00:00,6.679,6.683,6.55,6.629,359649.54,6.629,"['three black crows', 'hanging man']",None,0.37593984962406546,0.030075187969921497,0.5939849624060131,6.8638,1
2022-03-30 16:00:00,6.633,7.02,6.61,6.75,734611.52,6.75,['inverse hammer'],None,0.28536585365853706,0.6585365853658538,0.0560975609756091,6.8616,1
2022-03-30 20:00:00,6.744,6.925,6.701,6.776,202441.79,6.776,['inverse hammer'],buy,0.14285714285714285,0.665178571428571,0.1919642857142862,6.86425,1
2022-03-31 00:00:00,6.776,6.985,6.6,6.848,336100.06,6.848,['three white soldiers'],buy,0.18701298701298685,0.3558441558441564,0.45714285714285674,6.870150000000001,1
2022-03-31 04:00:00,6.849,7.0,6.801,6.881,238186.14,6.881,['three white soldiers'],buy,0.1608040201005028,0.5979899497487431,0.24120603015075417,6.8631,1
2022-03-31 08:00:00,6.881,6.937,6.82,6.855,229775.93,6.855,['spanning top'],None,0.22222222222222054,0.4786324786324791,0.29914529914530036,6.85475,1
2022-03-31 12:00:00,6.855,6.9,6.485,6.653,515026.54,6.653,[],None,0.4867469879518092,0.10843373493975886,0.4048192771084319,6.837149999999999,1
2022-03-31 16:00:00,6.658,6.685,6.396,6.485,409089.45,6.485,['three black crows'],None,0.598615916955018,0.09342560553632967,0.30795847750865224,6.8039000000000005,1
2022-03-31 20:00:00,6.48,6.5,6.329,6.361,231502.82,6.361,['three black crows'],sell,0.6959064327485408,0.11695906432748271,0.1871345029239765,6.769,0
2022-04-01 00:00:00,6.36,6.454,6.2,6.282,268003.05,6.282,['three black crows'],None,0.30708661417323,0.37007874015747866,0.3228346456692913,6.7277000000000005,0
2022-04-01 04:00:00,6.281,6.506,6.278,6.4,219597.21,6.4,['bullish engulfing'],None,0.5219298245614049,0.4649122807017525,0.013157894736842566,6.712350000000001,0
2022-04-01 08:00:00,6.403,6.424,6.252,6.372,235808.93,6.372,['hanging man'],None,0.18023255813953248,0.12209302325581815,0.6976744186046494,6.689749999999999,0
2022-04-01 12:00:00,6.372,6.677,6.28,6.559,498705.92,6.559,['bullish engulfing'],None,0.471032745591941,0.2972292191435759,0.23173803526448308,6.6747,0
2022-04-01 16:00:00,6.559,6.77,6.5,6.683,313428.36,6.683,[],None,0.45925925925925876,0.3222222222222218,0.21851851851851947,6.6584,0
2022-04-01 20:00:00,6.684,7.25,6.644,6.867,644382.14,6.867,"['three white soldiers', 'inverse hammer']",None,0.30198019801980175,0.6320132013201322,0.06600660066006608,6.6599,0
2022-04-02 00:00:00,6.869,6.958,6.746,6.953,313936.57,6.953,"['three white soldiers', 'hammer']",None,0.39622641509434253,0.023584905660376885,0.5801886792452806,6.66595,0
2022-04-02 04:00:00,6.953,7.0,6.803,6.87,265752.36,6.87,[],None,0.42131979695431554,0.23857868020304412,0.34010152284264034,6.669700000000001,0
2022-04-02 08:00:00,6.868,6.962,6.756,6.962,307338.59,6.962,['bullish engulfing'],None,0.45631067961164873,0.0,0.5436893203883513,6.678099999999999,0
2022-04-02 12:00:00,6.961,7.869,6.909,7.573,3201820.39,7.573,[],None,0.6375000000000002,0.3083333333333327,0.05416666666666718,6.7218,0
2022-04-02 16:00:00,7.576,7.97,7.37,7.57,1967541.81,7.57,[],None,0.009999999999998904,0.6566666666666673,0.3333333333333338,6.766450000000001,0
2022-04-02 20:00:00,7.575,7.627,7.13,7.23,615530.29,7.23,[],None,0.6941649899396375,0.10462776659959681,0.2012072434607657,6.796499999999999,0
2022-04-03 00:00:00,7.235,7.355,6.95,7.194,597618.63,7.194,[],None,0.10123456790123542,0.2962962962962964,0.6024691358024682,6.8187,0
2022-04-03 04:00:00,7.194,7.567,7.194,7.286,499641.0,7.286,"['bullish engulfing', 'inverse hammer']",None,0.24664879356568253,0.7533512064343175,0.0,6.844200000000001,0
2022-04-03 08:00:00,7.283,7.7,7.17,7.362,674728.01,7.362,[],None,0.14905660377358435,0.6377358490566036,0.21320754716981205,6.8698999999999995,0
2022-04-03 12:00:00,7.356,7.544,7.35,7.481,386246.65,7.481,['three white soldiers'],None,0.6443298969072166,0.3247422680412358,0.030927835051547573,6.8999,1
2022-04-03 16:00:00,7.481,7.75,7.463,7.551,555513.79,7.551,"['three white soldiers', 'inverse hammer']",buy,0.2439024390243913,0.6933797909407662,0.06271777003484251,6.934700000000001,1
2022-04-03 20:00:00,7.557,7.75,7.42,7.618,371847.49,7.618,['three white soldiers'],buy,0.18484848484848462,0.3999999999999989,0.41515151515151644,6.982950000000001,1
2022-04-04 00:00:00,7.618,7.653,7.42,7.452,324255.44,7.452,['bearish engulfing'],None,0.7124463519313331,0.15021459227467512,0.13733905579399175,7.0313,1
2022-04-04 04:00:00,7.452,7.75,7.337,7.639,392642.21,7.639,['bullish engulfing'],None,0.45278450363196165,0.2687651331719121,0.27845036319612626,7.0952,1
2022-04-04 08:00:00,7.645,7.75,7.302,7.399,579204.01,7.399,['bearish engulfing'],None,0.5491071428571414,0.23437500000000075,0.21651785714285787,7.15105,1
2022-04-04 12:00:00,7.399,7.451,7.05,7.121,528267.81,7.121,[],sell,0.6932668329177051,0.12967581047381455,0.17705735660848043,7.187099999999999,1
2022-04-04 16:00:00,7.121,7.491,6.973,7.363,542320.35,7.363,[],None,0.46718146718146736,0.2471042471042457,0.2857142857142869,7.23665,1
2022-04-04 20:00:00,7.363,7.4,7.235,7.312,265284.65,7.312,[],None,0.30909090909090997,0.22424242424242372,0.4666666666666663,7.274300000000001,1
2022-04-05 00:00:00,7.322,7.491,7.295,7.458,235700.36,7.458,[],None,0.6938775510204097,0.16836734693877306,0.1377551020408172,7.31305,1
2022-04-05 04:00:00,7.458,7.496,7.386,7.412,167653.99,7.412,[],None,0.4181818181818194,0.3454545454545468,0.23636363636363386,7.340300000000001,1
2022-04-05 08:00:00,7.42,7.78,7.315,7.756,567771.94,7.756,[],None,0.7225806451612912,0.051612903225806514,0.2258064516129023,7.380450000000001,1
2022-04-05 12:00:00,7.756,7.8,7.281,7.413,612258.29,7.413,['bearish engulfing'],None,0.6608863198458572,0.08477842003853485,0.254335260115608,7.4075999999999995,1
2022-04-05 16:00:00,7.409,7.55,7.263,7.351,283088.79,7.351,[],sell,0.20209059233449422,0.49128919860627196,0.3066202090592338,7.4270499999999995,1
2022-04-05 20:00:00,7.357,7.376,7.0,7.096,304821.76,7.096,['three black crows'],None,0.6941489361702124,0.050531914893617316,0.2553191489361702,7.4032,1
2022-04-06 00:00:00,7.095,7.293,6.934,7.164,338633.77,7.164,[],None,0.19220055710306394,0.359331476323121,0.44846796657381505,7.382900000000001,1
2022-04-06 04:00:00,7.173,7.35,7.156,7.181,185938.24,7.181,[],None,0.0412371134020619,0.8711340206185548,0.08762886597938326,7.380450000000001,1
2022-04-06 08:00:00,7.188,7.22,6.626,6.8,622047.76,6.8,['bearish engulfing'],None,0.6531986531986537,0.053872053872053974,0.2929292929292924,7.36075,1
2022-04-06 12:00:00,6.809,6.865,6.528,6.726,520907.76,6.726,['hanging man'],sell,0.24629080118694371,0.16617210682492564,0.5875370919881306,7.33275,1
2022-04-06 16:00:00,6.727,6.8,6.52,6.748,428178.36,6.748,[],None,0.07499999999999961,0.18571428571428414,0.7392857142857163,7.3020499999999995,1
2022-04-06 20:00:00,6.742,6.8,6.501,6.506,227693.9,6.506,[],None,0.7892976588628768,0.19397993311036765,0.016722408026755526,7.2533,1
2022-04-07 00:00:00,6.506,6.576,6.365,6.469,362555.49,6.469,[],None,0.17535545023696694,0.3317535545023677,0.4928909952606653,7.199199999999999,1
2022-04-07 04:00:00,6.468,6.65,6.438,6.64,193706.18,6.64,['bullish engulfing'],None,0.8113207547169773,0.04716981132075776,0.1415094339622649,7.1503,1
2022-04-07 08:00:00,6.64,6.76,6.471,6.71,293167.99,6.71,['hammer'],buy,0.24221453287197356,0.17301038062283694,0.5847750865051895,7.113199999999999,1
2022-04-07 12:00:00,6.71,6.775,6.39,6.431,266034.77,6.431,['bearish engulfing'],None,0.7246753246753231,0.16883116883116955,0.10649350649350726,7.0528,1
2022-04-07 16:00:00,6.439,6.62,6.371,6.443,287561.52,6.443,[],None,0.016064257028110703,0.7108433734939789,0.2730923694779105,7.005000000000001,0
2022-04-07 20:00:00,6.441,6.65,6.441,6.602,162402.35,6.602,[],None,0.7703349282296654,0.22966507177033457,0.0,6.979050000000001,0
2022-04-08 00:00:00,6.599,6.75,6.565,6.693,178860.75,6.693,[],None,0.508108108108106,0.30810810810811085,0.18378378378378313,6.94555,0
2022-04-08 04:00:00,6.697,6.714,6.572,6.613,145258.78,6.613,[],None,0.5915492957746439,0.11971830985915709,0.2887323943661991,6.9106,0
2022-04-08 08:00:00,6.613,6.9,6.463,6.472,331196.48,6.472,['shooting star'],None,0.3226544622425628,0.6567505720823793,0.020594965675057975,6.8613,0
2022-04-08 12:00:00,6.467,6.6,6.294,6.523,383492.74,6.523,[],None,0.18300653594771255,0.2516339869281044,0.5653594771241831,6.81685,0
2022-04-08 16:00:00,6.523,6.55,6.298,6.33,267544.49,6.33,['bearish engulfing'],None,0.765873015873015,0.10714285714285778,0.1269841269841272,6.74555,0
2022-04-08 20:00:00,6.326,6.391,6.123,6.156,244960.46,6.156,[],None,0.6343283582089555,0.24253731343283746,0.12313432835820709,6.6827,0
2022-04-09 00:00:00,6.157,6.212,6.01,6.135,318583.15,6.135,"['three black crows', 'spanning top']",None,0.10891089108911013,0.2722772277227709,0.6188118811881189,6.621900000000001,0
2022-04-09 04:00:00,6.136,6.401,6.117,6.271,247597.27,6.271,[],None,0.4753521126760559,0.4577464788732394,0.06690140845070472,6.58065,0
2022-04-09 08:00:00,6.271,6.345,6.249,6.314,117709.74,6.314,[],None,0.4479166666666678,0.3229166666666632,0.229166666666669,6.53815,0
2022-04-09 12:00:00,6.311,6.311,6.154,6.171,155879.79,6.171,[],None,0.8917197452229277,0.0,0.10828025477707226,6.48765,0
2022-04-09 16:00:00,6.175,6.248,6.15,6.178,114783.48,6.178,[],None,0.030612244897960387,0.7142857142857182,0.25510204081632143,6.45655,0
2022-04-09 20:00:00,6.179,6.306,6.146,6.281,118146.61,6.281,[],None,0.6374999999999958,0.15625000000000208,0.20625000000000207,6.4343,0
2022-04-10 00:00:00,6.28,6.359,6.231,6.33,97978.04,6.33,[],None,0.3906249999999983,0.22656249999999914,0.3828125000000026,6.4134,0
2022-04-10 04:00:00,6.328,6.344,6.243,6.282,103576.89,6.282,[],None,0.4554455445544581,0.15841584158415858,0.38613861386138326,6.402200000000001,0
2022-04-10 08:00:00,6.281,6.281,6.15,6.203,155508.32,6.203,[],None,0.5954198473282427,0.0,0.4045801526717573,6.3889,0
2022-04-10 12:00:00,6.205,6.234,6.093,6.228,145661.77,6.228,['hammer'],None,0.1631205673758843,0.04255319148936331,0.7943262411347524,6.3683000000000005,0
2022-04-10 16:00:00,6.228,6.472,6.201,6.444,245481.9,6.444,[],None,0.7970479704797032,0.10332103321033353,0.0996309963099633,6.3549999999999995,0
2022-04-10 20:00:00,6.449,6.479,6.1,6.12,217316.7,6.12,['bearish engulfing'],None,0.8680738786279666,0.07915567282321956,0.05277044854881382,6.33945,0
2022-04-11 00:00:00,6.12,6.133,5.698,5.892,650515.56,5.892,[],None,0.5241379310344827,0.029885057471264166,0.4459770114942532,6.3119,0
2022-04-11 04:00:00,5.893,5.976,5.867,5.928,185341.47,5.928,[],None,0.321100917431194,0.4403669724770647,0.23853211009174133,6.2782,0
2022-04-11 08:00:00,5.924,5.938,5.355,5.429,690192.3,5.429,[],None,0.8490566037735862,0.024013722126928583,0.1269296740994853,6.215,0
2022-04-11 12:00:00,5.429,5.75,5.425,5.575,587923.1,5.575,[],None,0.4492307692307687,0.5384615384615377,0.012307692307693678,6.1631,0
2022-04-11 16:00:00,5.576,5.685,5.437,5.493,360570.21,5.493,[],None,0.33467741935483675,0.4395161290322592,0.22580645161290402,6.11415,0
2022-04-11 20:00:00,5.493,5.584,5.313,5.395,362654.55,5.395,[],None,0.3616236162361653,0.3357933579335769,0.30258302583025787,6.05775,0
2022-04-12 00:00:00,5.396,5.509,5.326,5.403,167463.62,5.403,[],None,0.038251366120216644,0.5792349726775975,0.38251366120218583,6.0114,0
2022-04-12 04:00:00,5.404,5.812,5.376,5.606,253394.1,5.606,[],None,0.4633027522935779,0.4724770642201845,0.06422018348623758,5.9839,0
2022-04-12 08:00:00,5.607,5.624,5.398,5.506,273526.55,5.506,[],None,0.4469026548672566,0.07522123893805072,0.4778761061946927,5.952450000000001,0
2022-04-12 12:00:00,5.507,6.084,5.36,5.592,930544.12,5.592,[],None,0.11740331491712713,0.6795580110497244,0.20303867403314846,5.9185,0
2022-04-12 16:00:00,5.598,5.67,5.313,5.337,295459.27,5.337,['bearish engulfing'],None,0.7310924369747899,0.20168067226890762,0.06722689075630255,5.86965,0
