Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,8037.537598,[],None,0.6605294263320953,0.29763281619910886,0.041837757468795825,,0,0.050515690599442734,0.045487328581485034,0.0629892572728542,0.048992708006597316
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,8192.494141,['bullish engulfing'],None,0.833658419221187,0.0396291195289013,0.12671246124991173,,0,0.0484543786752895,0.0451990125574465,0.06265873971286051,0.05146820873960621
2020-01-13,8189.771973,8197.788086,8079.700684,8144.194336,8144.194336,['hanging man'],None,0.38596527849770357,0.06788288051252563,0.5461518409897708,,0,0.050956654771974544,0.045163155794020485,0.0637930875169854,0.050696597548708075
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,8827.764648,['bullish engulfing'],None,0.9299369491356545,0.07006305086434547,0.0,,0,0.0501758220222842,0.055906101964776925,0.06477634469598595,0.061616941895956054
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,8807.010742,[],None,0.07870618879633581,0.2780815041490122,0.6432123070546519,,0,0.06111813636611178,0.05607322831490981,0.073066247851609,0.061285388877792765
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,8723.786133,['hanging man'],None,0.3784490989032571,0.14498521079715954,0.47656569029958334,,0,0.06091249464279201,0.05538527102391315,0.07234217337618881,0.05995583817541368
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,8929.038086,[],None,0.7258689945798257,0.10357335242354304,0.1705576529966313,,0,0.05951720364584921,0.057144883676862976,0.07338947353837269,0.06323483079015609
2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,8942.808594,[],None,0.08436739150779977,0.3753506258642372,0.540281982627963,,0,0.06274679816478466,0.05799704337442267,0.07579839250376041,0.06345482087245875
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,8706.245117,[],None,0.432129113045611,0.4095614020481336,0.1583094849062554,,0,0.06297436085273662,0.06039492172101739,0.0724703847699304,0.059675612525531205
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,8657.642578,[],None,0.253835198997485,0.221259758014792,0.5249050429877229,8118.9712402000005,0,0.0591882018776833,0.053795708633149045,0.07151323716734004,0.05889916502230706
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,8745.894531,[],None,0.41150221326461817,0.04645925888100951,0.5420385278543723,8196.25725095,0,0.05845850243591212,0.05395510962770071,0.07125706528278,0.06030902981479257
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,8680.875977,[],None,0.40535134895425057,0.3122183519203321,0.28243029912541734,8281.02753905,0,0.05982099007099144,0.05454271416613472,0.07273801977878205,0.059270329060567686
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,8406.515625,[],None,0.7741528051890725,0.02004092379649712,0.2058062710144304,8334.10910645,0,0.05880478804342122,0.05288417753391152,0.06787075397214146,0.054887298571273765
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,8445.43457,[],None,0.1608675414636985,0.2793587999252988,0.5597736586110027,8385.847998050001,0,0.054406778213837645,0.05015669403300681,0.06679814397557521,0.055509046288473626
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,8367.847656,[],None,0.4454757815660171,0.11300924357122702,0.4415149748627559,8433.6745117,0,0.05495918954748642,0.04927084745530562,0.06726988852045734,0.0542695603089826
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,['bullish engulfing'],None,0.8393540460258833,0.020119979059837558,0.14052597491427912,8475.0550537,0,0.053748759057291276,0.05153925673484873,0.06774004923762608,0.05792765787964897
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,[],None,0.8214931140647573,0.17850688593524267,0.0,8512.361401350001,0,0.05747232463506284,0.05745382120346325,0.07210472512829225,0.06292780258217319
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,['three white soldiers'],None,0.9909425408764592,0.0,0.00905745912354085,8576.2977539,0,0.06251197533860701,0.063455657619483,0.0771009236765858,0.07009711405491807
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,9316.629883,[],None,0.29818681814682385,0.3574733885290005,0.3443397933241757,8648.1756836,0,0.06962574862066571,0.06420957287928043,0.08289811411062356,0.06942678473418375
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,['bullish engulfing'],None,0.5988810810276031,0.13696122723043008,0.26415769174196685,8715.29763185,0,0.06896298306128025,0.06652125649844413,0.08227876025279893,0.07249987499484799
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,[],None,0.5423447193880071,0.046033727572006536,0.4116215530399863,8780.9472168,0,0.07203741340358698,0.0660261254594189,0.08227681575112988,0.0699683431774795
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,9392.875,[],None,0.368941213025126,0.3683912938537864,0.2626674931210876,8840.96625975,0,0.06944807018304687,0.06472789538111016,0.08360098729706453,0.07064483490081565
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,[],None,0.18111495800038666,0.31468460672918436,0.504200435270429,8900.974804649999,0,0.07014295215060239,0.06519237120871292,0.08206883291627712,0.06986986948815095
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,9293.521484,['shooting star'],None,0.17536988915074644,0.6707672209805041,0.1538628898687494,8924.262646449999,0,0.06942130912626425,0.06632027397453648,0.08256356643145887,0.06905761762735717
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,[],None,0.5121391861069291,0.17588970702871454,0.31197110686435636,8942.9602539,0,0.06859246573660173,0.06302506874201781,0.08038256140288713,0.06725944328709742
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,9613.423828,[],None,0.7998721150492547,0.16346108517909705,0.03666679977164827,8987.44213865,0,0.06684297323269593,0.06885625470162206,0.0811997836005788,0.07416820199979811
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,[],None,0.39318876940443476,0.33292529021216005,0.27388594038340514,9027.480322250001,0,0.07378821741396117,0.07079958323584264,0.08723934625840207,0.07602739197295759
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,9795.943359,[],None,0.6433441375054862,0.3566558624945138,0.0,9070.137060500001,0,0.07551781868580158,0.07095870721161189,0.09022905845767784,0.07708403391003209
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,['hammer'],None,0.3641793399473871,0.058784616877132975,0.57703604317548,9128.0807617,0,0.07659008778676489,0.07162107231016067,0.0894728527196334,0.07818914825843014
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,10116.673828,[],None,0.9058794704839975,0.045733884805384026,0.0483866447106185,9201.0323242,1,0.07772242092940877,0.07560303449249205,0.09222648094060323,0.08220784795322349
2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,9856.611328,[],None,0.6792937641054383,0.13170454380545757,0.18900169208910417,9256.56816405,1,0.08174602574357646,0.07617554225581523,0.0911694112528735,0.07805323210471342
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,10208.236328,['bullish engulfing'],None,0.7329554798881982,0.003778528904110051,0.26326599120769173,9332.9361816,1,0.07759447060392934,0.0768734409423427,0.0902825635020301,0.0836706002286542
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,10326.054688,[],buy,0.6467139602979921,0.35328603970200795,0.0,9428.91313475,1,0.08313422834471391,0.07976605020372902,0.09787874358367904,0.08555280172137793
2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,10214.379883,[],None,0.3209136861780197,0.3914477150304537,0.2876385987915266,9517.360400399999,1,0.08507793370701806,0.08077484083408455,0.09649413581017557,0.08376874629342397
2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,10312.116211,[],None,0.5118825728227447,0.05028904991732715,0.4378283772599282,9614.57382815,1,0.08328072718733716,0.07863750108701074,0.09664464620322144,0.08533012825846693
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,9889.424805,['bearish engulfing'],None,0.9085982934054061,0.05929685899963241,0.03210484759496145,9679.2035645,1,0.08491638370849193,0.07894573069423215,0.09261243235816025,0.07857744221416373
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,[],None,0.13647876473740497,0.3604994988404542,0.5030217364221409,9730.4342774,1,0.07812667842912523,0.07441379049594367,0.09017099011139226,0.07929647793865933
2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,['bearish engulfing'],None,0.5714997528803235,0.005229590530692458,0.423270656588984,9747.0119141,1,0.07888420062263023,0.07259914617636808,0.08672259600769736,0.07539381866743715
2020-02-18,9691.230469,10161.935547,9632.382813,10141.996094,10141.996094,[],None,0.8512195217936518,0.03765338505456397,0.11112709315178426,9788.28022465,1,0.07496187876647069,0.07611518594749313,0.08872572655219718,0.08261238258487467
2020-02-19,10143.798828,10191.675781,9611.223633,9633.386719,9633.386719,['bearish engulfing'],None,0.8793353780473916,0.08248217043379608,0.038182451518812305,9794.4999024,1,0.08219751322427231,0.0765838476125754,0.08838595694490425,0.07448711819621502
2020-02-20,9629.325195,9643.216797,9507.900391,9608.475586,9608.475586,['hanging man'],sell,0.15408042244337303,0.10266014602841064,0.7432594315282163,9807.39721685,1,0.07397214113951024,0.06794095325368234,0.08672681432413293,0.07408915159985398
2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,[],None,0.5602037041922621,0.2744266132731003,0.16536968253463763,9822.075537150002,1,0.07369166527055336,0.06919844819200884,0.0880410281472572,0.07533469077376058
2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,['hanging man'],None,0.2515349051719322,0.10793946508006441,0.6405256297480033,9838.0163575,1,0.07490554626134581,0.06880790193120769,0.08821742859070605,0.07496310552674641
2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,[],None,0.9341375526436432,0.04609463453919106,0.019767812817165744,9869.56606455,1,0.07451562170742178,0.0725769088280865,0.08913372606613529,0.07913803390619627
2020-02-24,9921.583008,9951.746094,9537.042969,9650.174805,9650.174805,[],None,0.654463848084094,0.07273416615802082,0.27280198575788517,9893.026660250001,1,0.0786447406711636,0.07280291412657515,0.08719477963670949,0.0747553154494205
2020-02-25,9651.3125,9652.737305,9305.021484,9341.705078,9341.705078,[],None,0.8904036092162724,0.004097613378370153,0.10549877740535743,9879.440722750001,1,0.07432367278888079,0.06809098223905312,0.08346902803187553,0.06982737229506426
2020-02-26,9338.290039,9354.77832,8704.426758,8820.522461,8820.522461,['three black crows'],None,0.7961349034170524,0.02535287368157335,0.17851222290137422,9833.9767579,1,0.06931908937106952,0.06339559369448693,0.07382480579853651,0.061501244688984366
2020-02-27,8825.09375,8932.892578,8577.199219,8784.494141,8784.494141,[],sell,0.1141421619850954,0.3030667435092614,0.5827910945056433,9783.404297,1,0.061114139381836394,0.056747304568040266,0.07178181306616807,0.06092567601119654
2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,[],None,0.29249454720201506,0.2559032481501161,0.4516022046478688,9723.771093849999,1,0.060532734307964645,0.056078568352666794,0.070428677913036,0.05913580139724024
2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,[],None,0.40712503684994333,0.5928749631500566,0.0,9647.9128419,1,0.058653901887026225,0.054269110173275556,0.07214005539114351,0.057970451497237716
2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,[],None,0.14595862548257216,0.4970502611775552,0.35699111333987266,9583.2049806,1,0.05751149819860914,0.05349954413231951,0.0700799071774248,0.05737848614324868
2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,[],None,0.788327311828138,0.1328572937166083,0.07881539445525373,9516.2766603,1,0.056928032167729445,0.056564758283107655,0.07106614383064527,0.06228639756717565
2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,['hanging man'],None,0.39470115414550677,0.1841779811248063,0.42112086472968696,9439.36323255,1,0.061758356440065956,0.056254158738364105,0.07383385397617095,0.06097826706963967
2020-03-04,8788.541992,8843.366211,8712.431641,8755.246094,8755.246094,[],sell,0.254294171508716,0.4187146221200372,0.3269912063712468,9366.406543100002,0,0.06052975217398475,0.05533650274896294,0.0739533465053756,0.06045842525568905
2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,[],None,0.8276426501648828,0.16447989702890128,0.007877452806215966,9304.738867299999,0,0.06007798365733054,0.060043386997812545,0.07467309289332777,0.06562674901544181
2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,9122.545898,[],None,0.3261948086722469,0.332920486917303,0.3408847044104501,9266.394921950001,0,0.06516252238086363,0.06044744494860908,0.07908617737576618,0.06632620545026936
2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,[],None,0.7767511541047685,0.15274751227960714,0.07050133361562437,9215.17094735,0,0.06585467202595642,0.060376931778699475,0.07681665066463034,0.06292995552986631
2020-03-08,8908.206055,8914.34375,8105.25293,8108.116211,8108.116211,[],None,0.9888751969772697,0.00758591600384174,0.003538887018888577,9136.069629000001,0,0.06244293368653352,0.05645500274500133,0.0642034000427483,0.0501202332135597
2020-03-09,8111.146484,8177.793457,7690.098145,7923.644531,7923.644531,"['hanging man', 'three black crows']",None,0.38446535856797415,0.1366569892310138,0.4788776522010121,9025.15205085,0,0.049699595399271254,0.04484807030680331,0.05753693289868937,0.04717321484170957
2020-03-10,7922.146973,8136.945313,7814.763184,7909.729492,7909.729492,[],None,0.03854180565055334,0.6666984933853994,0.2947597009640472,8938.9691895,0,0.04667788310519712,0.04420436457192041,0.059538777551657374,0.04695091581143017
2020-03-11,7910.089844,7950.814453,7642.8125,7911.430176,7911.430176,['doji'],None,0.004351699678994445,0.12787021840734925,0.8677780819136564,8854.116918999998,0,0.04648511448512098,0.041271220240547926,0.05677763007919247,0.046978085006141854
2020-03-12,7913.616211,7929.116211,4860.354004,4970.788086,4970.788086,['bearish engulfing'],None,0.9589625805112114,0.005050896405281493,0.035986523083507124,8618.334252999999,0,0.046541493818913635,0.040929288357124366,0.012097503982870059,0.0
2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,['hammer'],None,0.3153285895455421,0.1585132915454868,0.5261581189089711,8413.360522500001,0,0.00024386288545293067,0.007978228581457386,0.0,0.00947214783284353
2020-03-14,5573.077637,5625.226563,5125.069336,5200.366211,5200.366211,[],None,0.7451885244877213,0.10426506543311387,0.15054641007916478,8177.1530518,0,0.009121110314267891,0.004623428806811533,0.016348246421757404,0.003667614195034752
2020-03-15,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,['inverse hammer'],None,0.2865732517627686,0.6658008709539346,0.0476258772832968,7964.2600586,0,0.003173425970105559,0.007955067895015752,0.017058223284163773,0.006734081816315712
2020-03-16,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,[],None,0.45778802496616067,0.0,0.5422119750338393,7747.8988037,0,0.006117805987382527,0.0008414334496222586,0.007521097385903758,0.0006979977323290504
2020-03-17,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,[],None,0.5727495462561673,0.37417687621906065,0.053073577524772125,7568.1541504,0,0.0,0.000622691845514084,0.014049411117926444,0.004071204965062067
2020-03-18,5227.11377,5331.833984,5069.335938,5238.438477,5238.438477,[],None,0.04314206209367279,0.35579505608967577,0.6010628818166515,7390.8513672,0,0.003589861769295072,0.0,0.015453291383255907,0.004275835832957528
2020-03-19,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,[],None,0.8654876008390774,0.1267817911683267,0.007730607992595936,7266.788256850001,0,0.0038824847292717596,0.015725442692267583,0.018145103386492736,0.019496517419306983
2020-03-20,6191.653809,6844.261719,5865.781738,6198.77832,6198.77832,['doji'],None,0.007281202618697195,0.659679719088703,0.33303907829259977,7146.7517334,0,0.019010867244663915,0.023833602001977386,0.028242448462882777,0.01961769839170195
2020-03-21,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,[],None,0.048179877079084915,0.3853787128472972,0.5664414100736179,7027.882348600001,0,0.019248570697408804,0.016488145163076826,0.029318986659845392,0.019398644375002855
2020-03-22,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,[],None,0.662899676861075,0.32489655710400117,0.012203766034923819,6875.91159665,0,0.018913409512522808,0.016197590012877044,0.027566931547325604,0.013730370107510256
2020-03-23,5831.374512,6443.93457,5785.004395,6416.314941,6416.314941,[],None,0.8877123118545891,0.04191586612344881,0.07037182202196213,6757.33803705,0,0.013250744505270778,0.017525044099306886,0.026945343087850487,0.02309294412393141
2020-03-24,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,[],None,0.7888767598342633,0.14345362979997558,0.0676696103657611,6656.3159178999995,0,0.022927732273999274,0.022963121496501357,0.03699851356130404,0.028180946013532854
2020-03-25,6738.716797,6892.51123,6536.92627,6681.062988,6681.062988,[],None,0.16213792900577217,0.43251107414666795,0.4053509968475598,6536.43093255,0,0.027757275887343003,0.024593942225415583,0.03901954445972358,0.027322413701161063
2020-03-26,6675.170898,6735.463867,6590.962891,6716.44043,6716.44043,['hammer'],None,0.28560036854006626,0.1316491938435122,0.5827504376164215,6416.12565915,0,0.02674130805107547,0.022119110364968345,0.039887253014431606,0.027887584309045504
2020-03-27,6719.38916,6793.836426,6466.70166,6469.79834,6469.79834,['bearish engulfing'],None,0.7629602412847779,0.22757369053217688,0.00946606818304527,6294.117871050001,0,0.027448266842667213,0.02303897470416795,0.037891892624350054,0.023947365569228565
2020-03-28,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,[],None,0.6436483203720289,0.0007065973215135963,0.35564508230645747,6200.8217529,0,0.023417144260655345,0.01789641547266682,0.032289912500741313,0.020311281052409397
2020-03-29,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,['three black crows'],None,0.9794183174633061,0.014658130805427716,0.005923551731266226,6100.7416748000005,0,0.019873747449549325,0.014476288668295742,0.0291144537442007,0.015196726221136811
2020-03-30,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,[],None,0.8213923573107343,0.14227930339063324,0.03632833929863235,6026.74729005,0,0.014756233605744476,0.018679531670132157,0.02884385493352931,0.023309041755531945
2020-03-31,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,['doji'],None,0.06166397607579579,0.5053247094497888,0.43301131447441543,5953.1080077999995,0,0.02283122695925925,0.01847970334650202,0.036405912217626665,0.02344966940537234
2020-04-01,6437.319336,6612.57373,6202.373535,6606.776367,6606.776367,[],None,0.41310811907342143,0.014133008883624915,0.5727588720429537,6034.90742185,0,0.02293855223833617,0.020182545365896518,0.0336473678730258,0.026135651392335854
2020-04-02,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,['inverse hammer'],None,0.3795187898520768,0.5984270395618411,0.022054170586082104,6096.4032959,0,0.02564782059136382,0.027678454400613242,0.03996682843813583,0.029120634865469064
2020-04-03,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,['shooting star'],None,0.194035262586316,0.6239276281825268,0.18203710923115723,6173.0543457,0,0.028695443032232176,0.02633855815401112,0.04120998186454354,0.028158316722620577
2020-04-04,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,[],None,0.7077624579551288,0.06262041582462527,0.22961712622024588,6246.81496585,0,0.027751936172158112,0.024380294432403346,0.04158170237339612,0.03030126597174919
2020-04-05,6862.537598,6883.414063,6715.929199,6791.129395,6791.129395,[],None,0.4263561571748952,0.12464687555288745,0.44899696727221733,6335.6474366,0,0.029736915065583014,0.024450584461863656,0.041893935380856326,0.029080774244917895
2020-04-06,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,['bullish engulfing'],None,0.9894451919834791,0.0,0.010554808016520905,6437.95502935,0,0.028546008916272667,0.030570671227916985,0.042969172013886905,0.036759404629532214
2020-04-07,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,['shooting star'],None,0.33386371115583047,0.5298149474740662,0.13632134137010332,6534.85383305,0,0.03630965905024659,0.033031491254895656,0.048650813823632094,0.03523587855758609
2020-04-08,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,[],None,0.7629458877542791,0.10903420780837841,0.1280199044373425,6591.99912115,0,0.03480102387548595,0.03190135705306191,0.04891723353098397,0.03775495295752826
2020-04-09,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,['hanging man'],None,0.22097979178881316,0.021446548370929065,0.7575736598402578,6647.1646729,0,0.037338039393277775,0.0316685189607893,0.049331340961452655,0.037243590290176515
2020-04-10,7303.81543,7303.81543,6802.475098,6865.493164,6865.493164,[],None,0.874300825252574,0.0,0.125699174747426,6681.186010800001,0,0.0367920372878663,0.03107548205550982,0.04328367099991354,0.030268769027873316
2020-04-11,6867.44043,6926.069824,6789.920898,6859.083008,6859.083008,['doji'],None,0.06138441371179125,0.4306269298077354,0.5079886564804733,6732.627417049999,0,0.029815301235218028,0.025122775540643003,0.04308207832931493,0.030166363891765552
2020-04-12,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,"['inverse hammer', 'bullish engulfing']",None,0.36592819092924467,0.48193700580790627,0.15213480326284903,6760.36625985,0,0.02966545335144634,0.028177994433325804,0.043421816575749686,0.03195575486490401
2020-04-13,6965.616699,6965.616699,6668.259766,6845.037598,6845.037598,[],None,0.4055029078471167,0.0,0.5944970921528833,6765.8779542,1,0.03138493724884575,0.025745975219781364,0.041128469775370366,0.029941982125902267
2020-04-14,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,['doji'],None,0.005184081375369244,0.6997590263296716,0.2950568922949592,6773.946191500001,1,0.029429053587068557,0.02563472694140652,0.043144709977533766,0.029900288370221018
2020-04-15,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,[],None,0.689055325861598,0.2814554771321355,0.02948919700626654,6770.229663150001,1,0.029465502646253416,0.025163664562439333,0.04056874455082879,0.02670011994302987
2020-04-16,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,['bullish engulfing'],None,0.8227880652327665,0.030480349101953047,0.1467315856652804,6802.579956099999,1,0.026186258100263357,0.028406546637362404,0.03931786803537675,0.034283576271964517
2020-04-17,7116.552734,7167.183105,7050.332031,7096.18457,7096.18457,[],None,0.17430874447931474,0.4332897359591246,0.39240151956156066,6845.2794922,1,0.03379809308276906,0.028922360700158037,0.047263704857096994,0.03395416838949858
2020-04-18,7092.291504,7269.956543,7089.24707,7257.665039,7257.665039,['bullish engulfing'],None,0.9151348418795994,0.06801803909859121,0.01684711902180943,6912.060595699999,1,0.03341020606352507,0.030541916571147742,0.04788859426768942,0.036533891785729244
2020-04-19,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,[],None,0.6301160550373635,0.17273357690721391,0.19715036805542263,6950.0397461,1,0.036106265630581724,0.030708411966446567,0.04913801243097636,0.03544372323900513
2020-04-20,7186.873535,7240.290527,6835.50293,6881.958496,6881.958496,[],None,0.7532716942411631,0.13196301565534463,0.1147652901034922,6972.20544435,1,0.03492237762608112,0.030074424470886638,0.04381402489398584,0.030531810140214305
2020-04-21,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,['doji'],None,0.005384730451076537,0.5416926836272749,0.45292258592164863,6985.882788099999,1,0.03001265233381413,0.02525643815108372,0.04379699485606822,0.03050568621929245
2020-04-22,6879.44043,7145.865723,6867.781738,7117.20752,7117.20752,[],None,0.8550189972284815,0.10305592751053225,0.041925075260986225,7002.0619385,1,0.030007156480435504,0.028586430601446833,0.04433235112014601,0.03429001950702776
2020-04-23,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,[],None,0.7518909150364393,0.15129691629153055,0.09681216867203012,7036.8788086,1,0.033874090430769985,0.03403760416834237,0.047765714573108575,0.03928262109660577
2020-04-24,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,['three white soldiers'],None,0.8336245276906272,0.16637547230937277,0.0,7071.047485350001,1,0.03887632406948957,0.03533627283739864,0.05342748016640683,0.04121846671758278
2020-04-25,7550.48291,7641.36377,7521.672363,7569.936035,7569.936035,[],buy,0.16252733164044064,0.5967657728344697,0.24070689552508961,7109.987817349999,1,0.04073574144308119,0.036394739700562284,0.05483238755202925,0.04152256192852807
2020-04-26,7570.13916,7700.594238,7561.407715,7679.867188,7679.867188,[],None,0.7883523895485264,0.14891563890851414,0.0627319715429595,7130.392114250001,1,0.04105000433173171,0.03732812340414986,0.05547044937411717,0.04327876172857148
2020-04-27,7679.418945,7795.601074,7679.418945,7795.601074,7795.601074,[],None,1.0,0.0,0.0,7161.3514404,1,0.04279716266077245,0.038825289228532955,0.057365448578871575,0.04512766280806298
2020-04-28,7796.970215,7814.527344,7730.806641,7807.058594,7807.058594,['hammer'],None,0.12050040955819266,0.08921031157609849,0.7902892788657089,7184.9994384500005,1,0.04467656497172884,0.03912353897370968,0.05819062125993049,0.04531070186281566
2020-04-29,7806.712402,8871.753906,7786.049316,8801.038086,8801.038086,[],buy,0.9158344665375322,0.06513357376521677,0.019031959697251046,7259.946875,1,0.04483232244471547,0.05578385041968224,0.059077696372981214,0.06118997300170413
2020-04-30,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,['shooting star'],None,0.15331391814029457,0.7086007754342531,0.13808530642545233,7349.599902349999,1,0.06067568894469123,0.06474880926699793,0.0710761799475722,0.05891372078333336
